Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060258,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060258.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060035,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060035.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060217,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060217.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060350,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060350.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060317,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060317.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060141,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060141.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060133,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060133.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060301,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060301.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060182,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060182.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060173,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060173.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060234,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060234.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060161,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060161.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060224,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060224.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060186,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060186.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060315,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060315.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060245,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060245.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060165,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060165.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060065,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060065.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060099,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060099.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060286,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060286.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060390,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060390.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060199,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060199.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060396,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060396.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060102,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060102.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060073,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060073.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060389,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060389.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060311,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060311.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060155,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060155.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060376,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060376.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060057,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060057.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060284,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060284.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060327,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060327.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*﻿003060001,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/﻿003060001.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060104,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060104.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060083,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060083.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060231,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060231.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060221,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060221.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060160,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060160.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060092,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060092.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060271,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060271.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060382,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060382.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060167,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060167.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060079,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060079.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060312,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060312.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060070,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060070.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060276,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060276.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060340,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060340.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060307,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060307.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060033,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060033.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060187,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060187.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060248,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060248.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060138,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060138.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060326,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060326.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060185,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060185.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060156,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060156.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060385,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060385.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060329,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060329.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060351,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060351.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060362,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060362.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060021,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060021.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060285,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060285.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060360,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060360.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060259,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060259.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060330,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060330.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060049,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060049.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060139,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060139.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060289,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060289.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060251,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060251.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060162,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060162.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060242,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060242.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060209,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060209.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060117,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060117.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060157,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060157.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060016,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060016.wav,spoof
Output_ljspeech_fast_pitch*SPEAKER0306*SESSION0*003060395,/raid/zihan/dataset/Output_ljspeech_fast_pitch/SPEAKER0306/SESSION0/003060395.wav,spoof
